season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,matches,goals,assists,average_rating
1,4487081d-f655-4460-969a-a0047ee5b4c5,77d1d327-9ea5-47df-a293-8c4dd6d35c84,贾马尔 希沙姆,dc741396-274a-4160-85f2-c73e4a0bbad1,FW,29,63,A,generated,52100.0,15,8,3,8.21
1,4487081d-f655-4460-969a-a0047ee5b4c5,dcc49f4f-d749-4500-87ed-f8903ee6e55d,修 太田,6b6bb06a-849d-4a43-9fe9-22ced7c1628a,DF,22,61,A,generated,50550.0,16,3,1,7.1
1,4487081d-f655-4460-969a-a0047ee5b4c5,c9cf5360-d969-499c-baa7-1a0c9d9d64d9,洛伦索 莫亚,623f0165-5165-4ea8-aa33-64db8f4421e3,MF,24,67,A,generated,55650.0,15,5,1,7.89
1,4487081d-f655-4460-969a-a0047ee5b4c5,9a5bcf50-1981-42c0-984f-b3efa06ecae9,坤 莫,504acf72-1e38-444b-8c47-7d932c203254,DF,27,79,S,generated,65800.0,20,3,3,7.45
1,4487081d-f655-4460-969a-a0047ee5b4c5,42fd799a-7298-4c41-9039-ea21a521a982,唐吉 范登诺特,5345b378-c2d5-44fd-832a-1f84746d672a,MF,27,77,A,generated,63950.0,18,3,11,8.4
1,4487081d-f655-4460-969a-a0047ee5b4c5,acfc04df-6825-4b44-b811-5838a9564e53,正成 益田,6a4b62f0-9760-472f-9596-f8bd3f6988c6,DF,25,55,B,generated,45350.0,15,0,1,7.07
1,4487081d-f655-4460-969a-a0047ee5b4c5,e810a14e-492b-4b1e-b0b0-080104f5db4a,利桑德罗斯 科隆博,ef6cab9e-08f6-4176-91be-2094cc71eac5,MF,28,56,B,generated,46200.0,15,2,0,7.0
1,4487081d-f655-4460-969a-a0047ee5b4c5,a31dbda4-7558-4b80-8962-3f29db8f39d3,纳什 科布,4485f0dd-6969-4ff2-a446-7af90be9d8da,MF,22,75,A,generated,62450.0,17,6,7,8.4
1,4487081d-f655-4460-969a-a0047ee5b4c5,30b2d010-3f29-4ef5-bcdc-00f180029dc2,烈勋 国,7e088f3c-04f6-45a3-af48-439bb31e612b,MF,31,58,A,generated,47950.0,15,1,1,7.41
1,4487081d-f655-4460-969a-a0047ee5b4c5,053594c4-a1f4-4566-a78b-2a9ef1e39d4d,浩 濑户,b362c23e-df58-412c-9ab7-e48928621e79,MF,26,70,A,generated,58150.0,15,14,3,9.03
1,4487081d-f655-4460-969a-a0047ee5b4c5,11895106-9ae8-4f5e-a26c-310d1bc0cbc9,塞巴斯蒂安 赛克斯,07ab2f4c-7945-4f8e-864b-4b6332e8d117,MF,24,64,A,generated,52950.0,1,1,0,8.1
1,4487081d-f655-4460-969a-a0047ee5b4c5,bcd96721-0f26-4e7c-875b-4304128af8f5,马特奥 迈尔,e3d5afa0-5c1c-4add-a0d2-1ce8a0f84b8e,MF,28,60,A,generated,49500.0,17,1,2,7.76
1,4487081d-f655-4460-969a-a0047ee5b4c5,06d1ba5f-b52c-4e44-bb78-77cb252b26c8,戴黎翔,9570e08a-da44-4518-936f-42d433dc39fa,MF,26,59,B,generated,48650.0,16,6,3,8.12
1,4487081d-f655-4460-969a-a0047ee5b4c5,a13444a1-0952-44e1-b2a1-26757bf26a0d,龍太郎 小田切,078455f4-1ff6-4474-bc6b-426909bae577,FW,22,59,A,generated,49050.0,2,0,0,6.0
1,4487081d-f655-4460-969a-a0047ee5b4c5,4c4b090e-8ffe-4aa9-a285-189c9c2663c9,杨擎宇,3293dc70-0f08-4714-8da4-f2bf2ccc7c01,FW,29,53,B,generated,43700.0,1,0,0,6.4
1,4487081d-f655-4460-969a-a0047ee5b4c5,565aacd7-e25d-4f7c-a159-4cf95483f0f7,奥尔登 兰福德,c09b3904-e43a-437e-a01c-883aa5729548,FW,28,61,A,generated,50450.0,21,22,5,8.7
1,4487081d-f655-4460-969a-a0047ee5b4c5,d57b8a90-bb98-4631-ac0b-8a068299987e,托尔德 舍霍尔姆,8febbbc6-1c6b-4b88-9fc5-180e4b5ff8ef,FW,19,53,B,generated,43650.0,2,0,0,6.4
1,4487081d-f655-4460-969a-a0047ee5b4c5,c23a1128-ebb5-494f-91d6-62f59bc12e87,廖绍洲,efa241f0-1d67-4867-ae51-2bcc54103f9e,FW,29,67,A,generated,55600.0,16,8,5,8.01
1,4487081d-f655-4460-969a-a0047ee5b4c5,a7f01eb0-7759-4f16-94b0-d73793d1dcbd,特恩 康坦,4a6f18e4-fd10-45b5-8b00-efbcebe9a75d,FW,28,61,A,generated,50350.0,1,1,0,7.9
1,4487081d-f655-4460-969a-a0047ee5b4c5,eccac2ff-1038-47d0-a1aa-4a90959ae1c6,蒼空 杉浦,06c64b21-bf4d-498d-a335-7523b857bb86,DF,21,56,A,generated,46400.0,15,1,1,6.8
1,4487081d-f655-4460-969a-a0047ee5b4c5,32dfe007-c567-4ca9-8bdc-42f31b8cc31c,布雷特 穆迪,e8aec47e-e785-4549-9d24-af43922f17e8,GK,24,49,B,generated,40500.0,17,0,1,6.36
1,4487081d-f655-4460-969a-a0047ee5b4c5,bd4e0cdf-2a7b-446b-abf6-39451f7ee3cc,絢斗 柳田,7c3be36d-ab84-49a9-970b-a077ad71971f,MF,26,75,A,generated,62300.0,19,11,4,8.68
1,4487081d-f655-4460-969a-a0047ee5b4c5,e044ad47-bfb1-4a64-927b-b35ad0d5eddd,大翔 小杉,d7cba5fa-0f84-4bf0-ba6e-37a73770d265,MF,18,59,A,generated,48950.0,15,5,0,7.8
1,4487081d-f655-4460-969a-a0047ee5b4c5,10b18925-bee6-45b1-9916-99af0d4c247a,伊赛亚 艾伦,e72c86e5-c924-4f9f-b00e-d69de069b805,FW,29,72,A,generated,60000.0,18,13,4,8.72
1,4487081d-f655-4460-969a-a0047ee5b4c5,4362dc60-3adb-481e-a326-3a84147a87a0,斯科特 罗兹,ab3bb8c5-d135-4156-9023-96609ce57197,FW,26,69,A,generated,57250.0,17,14,5,8.69
1,4487081d-f655-4460-969a-a0047ee5b4c5,6a6d59fd-bc48-4ce2-81f7-bcf747cc39a0,龚骄,a3636241-4f06-4e9d-a5b5-0f48573dba36,FW,24,59,A,generated,48750.0,15,4,2,7.88
1,4487081d-f655-4460-969a-a0047ee5b4c5,8bb44f56-1e52-491d-9546-2e36787bffef,朱成峰,ed92e243-7c63-4e6b-a960-e2f9641fd85e,FW,22,56,A,generated,46350.0,2,0,0,7.1
1,4487081d-f655-4460-969a-a0047ee5b4c5,8ee0b06d-1571-42b2-a802-a93d3676b32d,公孙祥涛,d3f9dac2-5b71-4f83-9d93-48991101b99d,DF,26,63,A,generated,52050.0,15,0,0,7.19
1,4487081d-f655-4460-969a-a0047ee5b4c5,e0fe800f-3047-4922-b59a-1a3af049e483,曹达,f3174ae2-2cdf-4df9-a51a-13afc0cd0ec1,DF,27,59,A,generated,48800.0,15,0,1,7.43
1,4487081d-f655-4460-969a-a0047ee5b4c5,be2b88d8-8c6b-42ac-9d5d-1feef1b4d28f,梅利乔 梁,2c405c52-5650-4ae0-b38e-e2f4b5488b2e,DF,26,74,A,generated,61400.0,18,3,1,7.14
1,4487081d-f655-4460-969a-a0047ee5b4c5,cce5a603-a247-4cc8-ac59-1c8b2e35f882,朱利安 维瑟,5c65363c-27d3-4c41-a82e-f3f2c0f28e00,DF,18,72,A,generated,60000.0,15,3,1,6.96
1,4487081d-f655-4460-969a-a0047ee5b4c5,7e012865-95f7-4c85-b752-4f5319a0e3ee,魏驾,4d647185-2dec-40ae-82cc-c53ea581c097,GK,27,60,A,generated,49500.0,17,0,0,6.81
1,4487081d-f655-4460-969a-a0047ee5b4c5,319885ff-bb94-47e7-9bff-2b0e1cf361c6,孙旭东,7683a8d9-6658-4d3d-b8a0-949e64fe6c71,DF,23,74,A,generated,61550.0,16,1,0,7.06
1,4487081d-f655-4460-969a-a0047ee5b4c5,7af013fa-6a5e-4ed9-b731-43b72cdd76c1,严峻朗,bd27c00f-8faa-4503-86fe-3ea5baf18531,MF,27,70,A,generated,58050.0,17,4,4,8.49
1,4487081d-f655-4460-969a-a0047ee5b4c5,0c71af0e-ca1b-4f43-b8c6-1fe4ceef7bb7,罗德里戈 德尔加多,79000030-a741-4af0-8f03-5dcb052a6083,MF,31,64,A,generated,52900.0,17,7,2,8.36
1,4487081d-f655-4460-969a-a0047ee5b4c5,33018c35-264d-453b-ae90-471291f85ba2,乌迈尔 萨布里,cffef660-04fe-43f6-a516-544460906c1c,MF,21,66,A,generated,54800.0,17,5,3,7.56
1,4487081d-f655-4460-969a-a0047ee5b4c5,4424b6aa-497e-4f9a-92a6-9eee6e46784b,汕提 郑,c6d69969-aa3e-4dac-80e6-5f76a084d4e6,DF,20,65,A,generated,54000.0,17,3,1,7.37
1,4487081d-f655-4460-969a-a0047ee5b4c5,d1e50d2b-9fe2-46be-b176-b591a75d4c82,程沐辰,3a880d14-ff4b-41c2-9503-1bec623f4877,FW,22,79,S,generated,66000.0,18,15,5,9.09
1,4487081d-f655-4460-969a-a0047ee5b4c5,e5e71089-6020-41a7-a86f-dddedd996f46,福斯特 默里,96224d0b-cb18-47d7-9f76-be3271e5ed83,FW,19,71,A,generated,59250.0,17,15,12,8.92
1,4487081d-f655-4460-969a-a0047ee5b4c5,f5521098-0716-4b52-ab98-f1cbe2e89d68,義 岛村,656af116-ec15-45d0-a148-c14c8ee66591,MF,23,76,S,generated,63500.0,17,4,4,7.63
1,4487081d-f655-4460-969a-a0047ee5b4c5,cc9c792b-acd6-44c2-a14c-ebc3c286f2c8,邹茂,e3e20a71-3ebe-4435-8451-00cc7cea6122,MF,24,59,A,generated,49050.0,16,4,3,7.96
1,4487081d-f655-4460-969a-a0047ee5b4c5,4d6689fc-f5c7-40cb-929b-7bda85e51216,李子辰,d7cba5fa-0f84-4bf0-ba6e-37a73770d265,GK,24,50,B,generated,41050.0,15,0,0,6.58
1,4487081d-f655-4460-969a-a0047ee5b4c5,78ec2998-80fe-4371-95a8-9146881aa744,黎星辰,033f305e-9215-4ac3-a10a-ae1c1204c8e7,MF,29,59,A,generated,48750.0,15,5,3,8.21
1,4487081d-f655-4460-969a-a0047ee5b4c5,3fd66373-fd0a-4fd0-b5c5-a500d1e0f376,李纠,5e4757ac-f754-40a8-8eab-23b3b65064e7,MF,20,58,S,generated,48900.0,17,7,2,8.16
1,4487081d-f655-4460-969a-a0047ee5b4c5,abf9e848-8743-434b-bd28-d3441f812d3d,智 萨南,23278f69-e694-423d-816e-d53422ebe287,GK,29,70,A,generated,58150.0,18,0,1,6.64
1,4487081d-f655-4460-969a-a0047ee5b4c5,935ae4a1-6d61-4fee-a6df-b6ea3c119c9d,张嘉良,71953ece-12ce-45e2-9421-65566aa28370,MF,18,63,A,generated,52200.0,18,6,4,8.21
1,4487081d-f655-4460-969a-a0047ee5b4c5,d99a6812-e303-417b-bfaa-2c152e547d48,比森特 乌雷尼亚,cd13d3e0-caf2-4e58-a4c2-1d03538325e6,DF,22,59,A,generated,48850.0,17,2,1,7.61
1,4487081d-f655-4460-969a-a0047ee5b4c5,b1bfa9fc-aa7e-47b3-9ecc-d12a93fe58c2,秀贤 道,e7c3cf14-b0da-4f84-92e5-31c60b0d9f7d,FW,23,63,A,generated,52250.0,15,13,6,8.69
1,4487081d-f655-4460-969a-a0047ee5b4c5,410749be-52be-4a07-a9c6-79c2af187df3,裘德 豪斯顿,3892aac9-8054-4643-9c7b-a91b06fa99fd,FW,29,73,A,generated,60600.0,15,17,6,8.57
1,4487081d-f655-4460-969a-a0047ee5b4c5,1c239ffb-4157-4b89-8538-fca89b5a7647,德克斯特 诺兰,fd6ce890-a325-4e07-8e5e-c7f46b011ff1,DF,27,59,A,generated,48700.0,15,3,0,7.29
1,4487081d-f655-4460-969a-a0047ee5b4c5,d8cd24d6-d265-4f37-b2a3-fb4ee3300330,格列布 卡尔亚金,84476697-d2dd-4eff-aa4d-b54a76cc707a,MF,24,65,A,generated,54000.0,17,4,5,8.1
1,4487081d-f655-4460-969a-a0047ee5b4c5,5745998c-533c-49b6-ba69-0774c82fb453,胜 埃科,ff7ab085-e10a-41a7-b463-e49ac64249e1,FW,26,83,S,generated,69200.0,18,18,13,9.2
1,4487081d-f655-4460-969a-a0047ee5b4c5,75d47d19-a605-4bab-a7f5-9f77fd4a2bab,唐纳德 克莱顿,4933ad56-91cc-4ad1-bb24-77618d0c7e00,DF,23,63,A,generated,52300.0,18,0,1,7.43
1,4487081d-f655-4460-969a-a0047ee5b4c5,0132983e-5394-422f-9cca-487e78c112f9,優太 三浦,45adc757-3483-4d9e-b79a-dc1546e717bf,FW,28,57,A,generated,47100.0,16,7,1,8.18
1,4487081d-f655-4460-969a-a0047ee5b4c5,6d2ad563-e039-419b-b899-54d5e464b92b,林童,7da721ac-9950-452a-ae1b-e86d5b679c70,DF,24,62,A,generated,51300.0,16,0,2,7.03
1,4487081d-f655-4460-969a-a0047ee5b4c5,c5fc92f7-17f1-4e0b-921f-dd6b7e3cabfc,道允 宋,a921bd81-d524-409e-b55e-bc8509868600,DF,22,66,A,generated,54850.0,15,1,1,7.23
1,4487081d-f655-4460-969a-a0047ee5b4c5,f8e12080-c8bc-40c6-bc3d-d1459e15d281,阿尔谢尼 肖洛霍夫,76067cbd-701d-4a3e-8ca8-7406a5925981,DF,31,54,A,generated,45150.0,15,0,1,6.97
1,4487081d-f655-4460-969a-a0047ee5b4c5,304a8173-a2ff-46c8-ba0d-6ff4fe6bbaf4,桑德罗 扎尼奥洛,dc741396-274a-4160-85f2-c73e4a0bbad1,MF,29,62,A,generated,51300.0,15,2,2,7.64
1,4487081d-f655-4460-969a-a0047ee5b4c5,59eaf928-5c13-4539-bc42-ce05c6d761c3,崔绍翔,02dbd100-a687-4a30-98b6-ab54e9031a5e,FW,32,47,B,generated,38500.0,1,0,0,6.1
1,4487081d-f655-4460-969a-a0047ee5b4c5,cfca7c21-9f5e-4c6d-bbf6-4f03f62fbbc5,菲利贝尔 格里洛,54c85925-c14a-4857-bbe7-979c107ac6f8,DF,20,60,A,generated,49600.0,15,1,3,6.62
1,4487081d-f655-4460-969a-a0047ee5b4c5,251b644a-87fb-4976-9e60-07e3d45e8cf3,尼古拉 费斯塔,b07cc307-8690-42ed-883e-d69c64ae5711,DF,26,59,A,generated,47900.0,15,0,0,7.37
1,4487081d-f655-4460-969a-a0047ee5b4c5,c26d5c0b-ba20-4748-8272-def2cb35c1ed,里亚德 内斯尔,3cd8476b-2c90-4707-9ddd-1be529014540,MF,21,68,A,generated,56450.0,18,7,3,8.37
1,4487081d-f655-4460-969a-a0047ee5b4c5,50663d24-c530-446e-85a2-5873ca5590d3,万盛杰,efa241f0-1d67-4867-ae51-2bcc54103f9e,GK,22,65,A,generated,54000.0,16,0,0,7.17
1,4487081d-f655-4460-969a-a0047ee5b4c5,4b8aa288-97ef-440c-ab02-45555f840e1f,约纳坦 里卡多,cd9c7b4e-89ae-463a-9f9d-bb0240578b0b,FW,23,63,A,generated,52350.0,15,7,5,8.27
1,4487081d-f655-4460-969a-a0047ee5b4c5,53d6a50a-6f88-4231-a54a-cd72d2d92cc4,李烨熠,07ab2f4c-7945-4f8e-864b-4b6332e8d117,MF,22,69,A,generated,57550.0,16,1,4,7.91
1,4487081d-f655-4460-969a-a0047ee5b4c5,416e637f-8e4b-4eb1-ba66-52c92d4bf7cb,阿多尼斯 迪马尔科,ecb4a798-aef5-46df-8408-ecda3d6e1730,FW,23,86,S,generated,71900.0,18,15,4,8.93
1,4487081d-f655-4460-969a-a0047ee5b4c5,77d4f217-4763-45e5-9b4d-ceb2e7827a45,覃绍望,7c3be36d-ab84-49a9-970b-a077ad71971f,GK,27,77,A,generated,64050.0,19,0,0,7.66
1,4487081d-f655-4460-969a-a0047ee5b4c5,05934db9-0c57-47d1-90b4-c807bbfac0cb,周明智,a0d1ca1e-d26e-4264-b4bd-aeaa2ec34fef,FW,31,71,A,generated,58950.0,17,10,4,8.25
1,4487081d-f655-4460-969a-a0047ee5b4c5,2cc02dc6-2b5f-4b53-a952-05e9c09a073c,耶利米 坎贝尔,29c80bf7-2f1b-4b7d-b993-2bea8ace967c,MF,21,52,A,generated,43100.0,15,2,1,7.41
1,4487081d-f655-4460-969a-a0047ee5b4c5,d84b3915-e0ef-41e2-929f-89e230d7a7ff,邵邱,96224d0b-cb18-47d7-9f76-be3271e5ed83,MF,23,76,A,generated,63200.0,17,6,2,8.16
1,4487081d-f655-4460-969a-a0047ee5b4c5,ec0742c7-fe42-4d0c-ab74-643aa08e4823,龚荻,79000030-a741-4af0-8f03-5dcb052a6083,GK,22,57,A,generated,47150.0,17,0,0,7.13
1,4487081d-f655-4460-969a-a0047ee5b4c5,d3a07f19-2c97-433a-bea3-c0d7c5dde221,米兰 尤日内,c10db79c-dcdb-4c39-b26d-a2110e8a5cc4,MF,22,69,A,generated,57400.0,16,2,2,7.4
1,4487081d-f655-4460-969a-a0047ee5b4c5,eabe3dec-7120-4a0e-9957-dc68c0718d23,帕斯卡 范德梅尔,cd9c7b4e-89ae-463a-9f9d-bb0240578b0b,MF,31,68,A,generated,56450.0,15,4,2,8.27
1,4487081d-f655-4460-969a-a0047ee5b4c5,348761b9-c812-4d9f-8d76-c5f9a6de7b61,爱德华多 阿迪萨,5e4757ac-f754-40a8-8eab-23b3b65064e7,DF,25,60,A,generated,49900.0,17,0,2,7.57
1,4487081d-f655-4460-969a-a0047ee5b4c5,819825d1-c1b9-4f3f-9a7f-f3ddaf101445,甘蓬 张,35b972f9-624a-455b-a667-9f8af97d0189,DF,24,64,A,generated,53250.0,16,1,1,6.7
1,4487081d-f655-4460-969a-a0047ee5b4c5,ff7a0a11-a192-416b-8263-eb0d983e2714,索蒂里斯 基耶萨,9f93e6d7-de9d-450d-8702-76b86412e891,MF,25,52,B,generated,42950.0,15,4,1,7.79
1,4487081d-f655-4460-969a-a0047ee5b4c5,0a31d8e3-fd58-45aa-9276-e0c3b956c395,卡洛斯 库尔尼亚,fcd47285-c5ef-4abd-bcfc-947ec732d6fb,MF,30,71,A,generated,58900.0,17,2,3,7.61
1,4487081d-f655-4460-969a-a0047ee5b4c5,cbac4fe6-1352-4514-a6e0-70a0b1d0afa0,江旭云,1733512a-551e-4ef2-bff9-dad62c2098a8,MF,25,57,A,generated,47350.0,15,2,1,7.49
1,4487081d-f655-4460-969a-a0047ee5b4c5,7bc77341-bf7e-4345-91a3-fbd4e68c3e75,幸村 折笠,09f1ed04-e485-4b18-a852-cc4fc302c6c1,FW,26,63,A,generated,52050.0,15,6,1,8.07
1,4487081d-f655-4460-969a-a0047ee5b4c5,b16db33d-ab03-4fed-9a4b-b17070976a5e,弗朗茨 普瓦里埃,0aef1107-5008-4689-8a43-157ba1191519,FW,30,75,A,generated,62400.0,19,18,8,8.62
1,4487081d-f655-4460-969a-a0047ee5b4c5,d709119d-548f-4cdf-9d9c-696bd717758d,杰布 豪沃思,c62e01be-b457-407b-99b1-9225b1521b9f,DF,24,74,A,generated,61450.0,16,2,4,7.22
1,4487081d-f655-4460-969a-a0047ee5b4c5,9ddecb00-4ea9-43e0-9799-46b96ebb1108,马泰峰,bae3eb22-ae5e-451a-b77a-bf3f9562b5c5,FW,23,59,A,generated,48750.0,17,7,7,8.09
1,4487081d-f655-4460-969a-a0047ee5b4c5,6ea43988-5e46-4d88-933f-e0d44d667414,梅兰蒂奥斯 费斯塔,656af116-ec15-45d0-a148-c14c8ee66591,FW,23,77,S,generated,64150.0,17,12,1,8.27
1,4487081d-f655-4460-969a-a0047ee5b4c5,1d8627d5-d4ba-4207-b796-1bbfe482f968,韦塞林 普罗霍罗夫,0c911a10-f2d3-42da-9505-4bfcb2deaad9,DF,27,70,A,generated,58100.0,16,1,1,7.05
1,4487081d-f655-4460-969a-a0047ee5b4c5,874c31e3-9952-49f7-a96e-cbce825a80ff,杰夫 威廉姆斯,a1070b13-f235-479a-b891-a931dd4fc90e,MF,32,75,A,generated,62400.0,21,7,10,8.17
1,4487081d-f655-4460-969a-a0047ee5b4c5,fce0419a-2c34-4e4f-a211-2e53e869a656,汤明宇,39d68cb0-ac36-4efb-a3ee-d1c310dfedf6,MF,18,58,A,generated,48150.0,1,0,0,6.3
1,4487081d-f655-4460-969a-a0047ee5b4c5,47326895-b37e-4489-9964-d227fbe154ed,于格 帕沃内,078455f4-1ff6-4474-bc6b-426909bae577,MF,25,56,A,generated,46400.0,1,0,0,6.2
1,4487081d-f655-4460-969a-a0047ee5b4c5,9647950d-7642-4ed8-a9fa-71b71e92e29f,方炎,7da721ac-9950-452a-ae1b-e86d5b679c70,MF,25,67,A,generated,55850.0,16,8,4,8.26
1,4487081d-f655-4460-969a-a0047ee5b4c5,a9341f07-cf26-4f0c-9a9b-13eb65ffd0b4,参孙 芒罗,42c8bbd3-b418-43e0-b06f-16785d2e6c1e,MF,25,63,A,generated,52100.0,15,3,2,7.55
1,4487081d-f655-4460-969a-a0047ee5b4c5,46e9a366-c836-4c31-a066-769570e98f44,李锦墨,efa241f0-1d67-4867-ae51-2bcc54103f9e,DF,23,70,A,generated,58050.0,16,1,4,7.61
1,4487081d-f655-4460-969a-a0047ee5b4c5,ef187b11-9e71-4adf-be75-d2f1cf2903e5,乌迈尔 卡恩,e2bf3505-10b5-4a2f-84de-79f3a4e18e43,GK,18,54,B,generated,44650.0,15,0,0,6.99
1,4487081d-f655-4460-969a-a0047ee5b4c5,86b3fa4a-2f5c-49f6-8151-36480a69e69d,哈康 阿克塞尔,80d0cdf6-4d99-41c1-a05e-cc765ff63cc8,MF,27,68,A,generated,56300.0,18,5,8,8.12
1,4487081d-f655-4460-969a-a0047ee5b4c5,87abb80a-0c67-44a6-9721-548075c5aed5,斯捷潘 曼德尔施塔姆,d4220da1-746e-4450-8282-07372bfcd5c5,MF,23,73,A,generated,60600.0,17,3,4,7.59
1,4487081d-f655-4460-969a-a0047ee5b4c5,894961df-d5eb-4dea-82b8-3e5545cc2697,苏布希 穆罕默德,80d0cdf6-4d99-41c1-a05e-cc765ff63cc8,MF,24,78,S,generated,65200.0,18,11,1,8.82
1,4487081d-f655-4460-969a-a0047ee5b4c5,6574d391-8ea3-48bc-a399-10048ff36be6,亨利 卢卡库,941a2c09-5dec-4805-b48b-a6627f71d875,MF,24,65,A,generated,54150.0,17,3,3,7.82
1,4487081d-f655-4460-969a-a0047ee5b4c5,cbd24fee-32d5-4a2e-8f72-7455d7d99cbe,黎兴涛,4b1ecf8a-c57f-48a0-bc81-8142bd0346cb,FW,23,48,B,generated,39550.0,15,2,0,7.43
1,4487081d-f655-4460-969a-a0047ee5b4c5,de4a610a-fc54-496d-a7d2-1cae4d0f3bfc,杜梓瑞,078455f4-1ff6-4474-bc6b-426909bae577,MF,22,60,A,generated,49750.0,18,2,1,7.49
1,4487081d-f655-4460-969a-a0047ee5b4c5,53e04891-e132-441a-b618-8fbef39ea47e,罗基 赫夫,3b05a23b-42f6-4bc4-9724-1fd5166af673,FW,22,56,A,generated,46400.0,1,0,0,6.5
1,4487081d-f655-4460-969a-a0047ee5b4c5,91878b75-56e6-47eb-88c2-6c8d34518cf9,尹磊杰,4933ad56-91cc-4ad1-bb24-77618d0c7e00,FW,25,62,A,generated,51300.0,18,8,3,8.49
1,4487081d-f655-4460-969a-a0047ee5b4c5,c03e2a73-e42d-4f72-8825-d0854771023d,誠夫 横山,3ad8d687-1de5-4341-b325-ada3ed2362ee,GK,23,47,B,generated,38850.0,15,0,0,6.74
1,4487081d-f655-4460-969a-a0047ee5b4c5,8e44f5f3-f52c-4e91-83e7-ff260f915378,塞奇 莫里斯,a6e02df8-6502-4ccd-ae70-0e7c2f4b9f0b,MF,19,58,A,generated,47900.0,16,3,3,7.92
1,4487081d-f655-4460-969a-a0047ee5b4c5,f32fd896-0da4-4ca9-b8e1-b2660bcd6b98,让 范登布罗克,bf795cdc-4898-4a6c-be0b-9c05f5fdc7e6,FW,25,59,A,generated,48600.0,15,6,4,8.12
1,4487081d-f655-4460-969a-a0047ee5b4c5,d2880ee8-b0ca-4c65-823d-61767ba60443,英格韦 福塞尔,b9176f2e-d2ca-4b4c-9cff-fd23dc5caa4c,DF,23,62,A,generated,51950.0,18,1,4,7.54
1,4487081d-f655-4460-969a-a0047ee5b4c5,726f7c5e-9a49-47d3-b0b7-bd04695389a3,菲利普 韦兰,9815fa27-5707-46ed-920d-c756a0e60f97,MF,28,59,A,generated,48700.0,17,5,2,8.28
1,4487081d-f655-4460-969a-a0047ee5b4c5,2d0509ae-4e44-4615-9d29-a00225f03cb3,卡尔文 艾伦,91c27835-06a2-4376-ab8e-f3c1f55b28df,MF,29,66,A,generated,54700.0,20,8,3,8.01
1,4487081d-f655-4460-969a-a0047ee5b4c5,3f148764-0759-4de1-9a29-65a010c47e1d,马文雄,43e82f85-6f8c-41d7-917e-b5dcfa22774b,DF,25,54,A,generated,44750.0,16,0,3,7.4
1,4487081d-f655-4460-969a-a0047ee5b4c5,222c2859-b3a3-45a5-9365-72accb749c08,伊利亚斯 桑托斯,7ee53c55-e7b0-4bc5-afdc-61cbb8f6b564,GK,24,44,B,generated,36200.0,15,0,0,5.99
1,4487081d-f655-4460-969a-a0047ee5b4c5,95e1edb6-786b-4087-b8a2-2328d04a6aeb,爱德华 舒瓦洛夫,4e3e410c-1b95-45bd-927a-d44638c55bcf,DF,23,60,A,generated,49850.0,17,3,2,7.54
1,4487081d-f655-4460-969a-a0047ee5b4c5,72d3d86a-5ea5-4bd0-a029-119b05c4cf27,肖阿 尤努斯,a070ebed-9d66-4ad8-a8f3-3547e6231d02,FW,31,77,A,generated,64000.0,18,16,6,8.84
1,4487081d-f655-4460-969a-a0047ee5b4c5,30a881c4-2c4a-4074-990c-2ae2bfa89fe7,兰多 巴斯克斯,4443e878-68ea-4db6-89bf-30e923549ef7,MF,26,57,B,generated,46950.0,15,2,1,7.65
1,4487081d-f655-4460-969a-a0047ee5b4c5,9c8b07a5-6283-4c42-a4e3-41890be63473,让 皮耶罗,e70f3ad6-56c8-47a6-921e-8fc624fd04e3,MF,28,59,A,generated,48800.0,17,5,5,7.62
1,4487081d-f655-4460-969a-a0047ee5b4c5,610b1466-4b60-466c-9179-c2f9c7e62d69,国栋 敏,dc741396-274a-4160-85f2-c73e4a0bbad1,FW,23,55,B,generated,45400.0,15,7,5,8.49
1,4487081d-f655-4460-969a-a0047ee5b4c5,5f3fa8ad-95ed-4852-8803-6813218000be,郭池,02dbd100-a687-4a30-98b6-ab54e9031a5e,MF,27,56,B,generated,46200.0,15,2,4,7.54
1,4487081d-f655-4460-969a-a0047ee5b4c5,e46b642b-7184-4989-9eba-078e855d4792,唐伟达,440cb51c-41e6-41bf-9be5-d5fd234b8be5,MF,27,66,A,generated,54700.0,17,2,3,7.91
1,4487081d-f655-4460-969a-a0047ee5b4c5,3bcd9b3c-e96d-4032-89ed-400299cc1c16,齐吉 帕加尼,49bd78ca-51e4-4e98-a144-cf559450bec1,MF,30,62,A,generated,51300.0,18,1,1,7.55
1,4487081d-f655-4460-969a-a0047ee5b4c5,00a1d9ce-9a84-4f4b-b8cb-423df560e306,莱赫 马卡罗夫,4587e475-fa2e-4392-8f7a-1b75536e6dce,GK,18,55,A,generated,46150.0,17,0,1,6.93
1,4487081d-f655-4460-969a-a0047ee5b4c5,b09bcb74-8c9b-4828-a769-5531b85d9fb5,伯特伦 海兰,8e5a3bf2-bab9-434c-a06a-bec41b05085d,DF,24,62,A,generated,51300.0,16,1,2,7.39
1,4487081d-f655-4460-969a-a0047ee5b4c5,f1f6a440-3a13-4a13-9d82-d0fde1bea321,英瓦尔 福塞尔,7683a8d9-6658-4d3d-b8a0-949e64fe6c71,DF,24,59,A,generated,48850.0,16,0,1,7.16
